ensmbl_id,c57_6j_bsl_0days_avg,c57_6j_flt_25days_avg,c57_6j_flt_75days_avg,c57_6j_gc_25days_avg,c57_6j_gc_75days_avg,c57_6j_viv_25days_avg,c57_6j_viv_75days_avg
ENSMUSG00000001056,843.1778910898585,615.0631278339906,657.1813145955718,802.1029870046442,628.579338762068,702.6594255704808,681.9300057215385
ENSMUSG00000001062,700.075183078683,640.9514875435884,647.2252218186483,736.8632397389102,585.152347577909,588.2286764150498,572.402884468828
ENSMUSG00000001065,523.6595973175431,494.6823029223834,473.44659811725523,606.804572160659,474.2828980395923,475.10508390535796,474.4620263496762
ENSMUSG00000001076,28.208388732007208,16.96564783042727,23.436721417239987,35.85118937464272,30.58407647317553,32.26359949186618,30.780337648787714
ENSMUSG00000001082,255.18061486784234,242.89939130253236,258.25057843102695,290.03678789518756,216.39780585752493,243.3189641783929,234.5112571065005
ENSMUSG00000001089,5100.48176179461,4827.59434321813,5587.440805914848,4934.60965272748,5307.2091206766145,5203.748111797104,5335.7050349543915
ENSMUSG00000001095,778.0167046209779,692.8415488499311,805.6609196590158,981.9240801232252,588.341638828352,685.7363711336059,609.8746609283502
ENSMUSG00000001098,2710.3836261229667,2469.3745533161737,2380.384290209628,2693.9442278562556,2523.166168628255,2255.388667773282,2386.348758210902
ENSMUSG00000001100,5146.46747510129,4132.421504675428,3854.414641267056,4636.2909589313285,4233.17850293609,4018.36426901827,3936.3440144754777
ENSMUSG00000001105,1209.0870348093674,1095.337988198817,896.5301911069082,1162.184359214153,1023.1683337776446,995.6411754562823,991.4206291522398
ENSMUSG00000001119,1222.6763650451621,1027.8262429000802,1662.3154124322214,1195.072793804045,820.97174763818,1539.5009778078852,1342.556558937622
ENSMUSG00000001120,563.2146877909709,465.8360872618506,490.81920858127523,515.6467724161398,431.796205691548,457.77542636576817,460.6590725812948
ENSMUSG00000001123,597.9625237222951,552.8127911950984,759.9049804921324,605.4650145567155,575.5033051856122,606.3827185224094,622.1177961086211
ENSMUSG00000001127,2574.682987761347,2278.368120611678,2190.10693697746,2591.138558244236,2272.41267493702,2232.778567686354,2357.972602932674
ENSMUSG00000001128,55.32933132595579,67.7705263182452,149.86755279980994,49.81855591582146,48.819406192169225,73.51356552061077,56.060026645300844
ENSMUSG00000001131,15.847476707162675,18.916021637498726,48.458679444432505,18.098566748138587,16.38257730368015,23.2234420717603,24.35465425604579
ENSMUSG00000001134,784.297024616048,687.3417403011852,573.6456855727668,671.6168952426045,780.2851846619883,758.8610553832078,736.1405438289664
ENSMUSG00000001138,1114.7651507191008,1289.317256342873,1215.6174519458343,1360.2056996570354,981.0909717629654,1079.8777633092636,989.3472247355828
ENSMUSG00000001143,1388.7911606452967,1303.636926818595,1262.3238010930577,1293.6838654514518,1182.2724246228108,1301.6115333818193,1146.8262429493266
ENSMUSG00000001150,1579.6300623619798,1361.5304777595122,1447.2840383537764,1418.108829711167,1274.37781400979,1528.0429778425219,1441.2187207310778
ENSMUSG00000001151,2402.8020501616757,2306.684790839396,2151.209223954954,2431.3855507276558,2090.238072396195,2031.1673026311778,1994.396150577112
ENSMUSG00000001155,66.36073805036845,48.73788474600806,54.201624525432706,70.13391731390023,50.775643554628424,48.98094318968392,59.906783179217165
ENSMUSG00000001156,658.7595620848558,612.296401409346,633.3969856358808,615.7871432167066,560.2021538738743,577.644837176729,556.85281431821
ENSMUSG00000001157,1503.71262817475,1597.35217748587,1430.595322715458,1445.060365948886,1586.5941569923125,1533.0855291482821,1697.491535922924
ENSMUSG00000001158,1711.5734893577567,1631.786567164546,1218.775372715176,1492.383832467345,1669.8357204697325,1612.931231902246,1622.273211459696
ENSMUSG00000001166,186.70269076761494,148.6510360561266,138.40296759061604,192.86182213905198,189.275589925831,180.0213000267724,141.06069710447136
ENSMUSG00000001173,1178.9353742907915,1179.8975220914524,1203.2127464123369,1071.0214126571223,1178.840281749302,1159.8379185336257,1173.9589604610137
ENSMUSG00000001175,15549.687663077098,17425.513411926506,15095.008550009079,14689.6723265328,17148.48964191758,18207.2001342934,17071.74558892264
ENSMUSG00000001211,14807.837253233007,13359.663959068715,14023.69684362005,16435.03629285887,12044.140049083835,12179.216932416835,12105.654840396977
ENSMUSG00000001225,7.856104223073152,2.9453140295483826,3.3736914104354603,10.633586328191374,16.835610412432114,7.7038422595194165,11.55556720420123
ENSMUSG00000001227,114.54284787456976,87.17711520934824,106.3715467258398,112.71082678735611,91.9461053373465,94.89530964815313,100.82528073652064
ENSMUSG00000001228,93.09556701288624,119.30657173381834,167.63357283885964,126.20293177151832,101.01437278573935,208.09835463818064,163.14876613919665
ENSMUSG00000001229,1177.3368327693645,1042.3803279658046,1221.0920684172963,1250.160900490897,898.1185544817403,1032.5552101329044,1017.7142557181236
ENSMUSG00000001240,466.9399375991096,351.76546042307183,380.2154392366176,389.82114766278,343.9875992934315,390.04079963478546,368.4818739764702
ENSMUSG00000001247,1403.6180114042052,1241.6410974242463,1233.5042403679215,1621.2459204820668,1140.3782684758432,1334.5120128838967,1265.720370874367
ENSMUSG00000001248,638.9934053957099,498.3977261672152,593.437330776827,670.4505538720966,635.214333432048,587.2193132689424,576.1970136396566
ENSMUSG00000001249,7691.627705645704,5828.014866324644,6953.218385754274,8354.224995279652,6101.933177299297,5999.094449618131,6113.711585820742
ENSMUSG00000001260,31.14279233478614,32.96334277286762,18.006805905224777,34.47253663456256,39.390075693873655,41.57135343202072,42.74082591163206
ENSMUSG00000001270,4282.1987104866275,4060.42712514151,4755.051421722298,5331.6654709123695,4344.813167283398,3343.501171459483,5249.1132030721765
ENSMUSG00000001280,5460.859440126302,6210.090344812685,6950.4852851442865,5773.951037805072,6389.613588124143,6046.575660154704,6393.4572468236265
ENSMUSG00000001281,77.0714187688836,71.66378133901765,105.52934626014958,82.99451204416509,52.901932776643626,96.125313321123,117.51975286452887
ENSMUSG00000001285,845.356850406372,695.6247570596842,686.5852475716198,841.5883494480828,663.2774582616912,776.2941300119813,646.5584517338237
ENSMUSG00000001288,457.92887001352733,457.5101948291028,461.9653469606422,529.4640630809514,424.9189397757005,497.8726594643198,474.625582179344
ENSMUSG00000001289,5057.976334094432,3729.2284030539913,3252.520492253232,4278.27777388882,4394.029579932035,3838.95683892246,3584.9033192625857
ENSMUSG00000001300,902.9446256058717,1015.7200782456715,1163.5814706141261,1095.5129711384568,982.3443410520198,1096.9482932189278,963.5743315211294
ENSMUSG00000001305,421.32480198033204,395.2285933042278,357.6654587800876,405.1225801067298,390.7569159847795,406.6471376630106,380.6760196099864
ENSMUSG00000001313,346.1334757430238,271.3025748270088,254.820740016629,282.89211971485236,260.92141057974123,236.7600943764446,215.05458901533925
ENSMUSG00000001323,6003.571400705712,6034.967168076366,6311.668185223216,5165.611630225237,5931.215677144655,5862.69968234557,5905.044769484955
ENSMUSG00000001333,24.654533816838278,27.03243091991792,33.6308754812145,24.8731069670059,17.348321759909254,28.082210585406436,20.477691576565835
ENSMUSG00000001334,149.79461289373677,158.80037429768453,174.95163954459042,138.71564771535114,142.46218035575777,144.4461152006056,138.13872963143518
ENSMUSG00000001348,1160.8321191511516,1096.6901514963645,1265.7824385200224,1135.9759723661284,855.6481508118391,1051.4958788090278,860.1574241976226
ENSMUSG00000001349,129.2168323843553,116.36054624979147,121.39712557858866,111.72702942546107,128.68222914802652,216.05486267010207,105.27117009328856
ENSMUSG00000001366,2275.752116409504,1873.9376096048181,1848.45950811488,2067.3897186255417,2095.3631229515227,1951.668545340602,1941.6781438227258
ENSMUSG00000001376,2342.4075561945065,2507.543985677166,2363.545656268582,2184.6596796995264,2631.5081623960023,2427.682685243798,2793.89166586358
ENSMUSG00000001380,2026.506440728409,1819.60576715738,1900.38970048138,1858.526930845502,1840.11976017513,2040.856992231044,1927.654267066042
ENSMUSG00000001383,2375.606472448353,2325.7770189279718,2263.497156579946,2151.821919588854,2567.6045796272647,2494.104529269326,2404.186232707312
ENSMUSG00000001403,113.97979129631906,82.1900036875023,127.50854853550534,135.2408298713341,154.55404141372026,170.0414804554948,140.8627799702762
ENSMUSG00000001415,2015.0921784008356,1785.8181597111256,1851.840887449592,1990.054039652372,1745.38823918651,1920.3829705993398,1713.6993675413062
ENSMUSG00000001416,5175.7687566934355,4831.2630145800495,4497.895505288407,4892.116563556245,4689.229322339097,4988.115774375102,4994.016749956436
ENSMUSG00000001418,4680.853989664796,3803.03172727714,3968.519356793069,4734.8087414058655,3449.4909357933025,4035.85134984464,3382.502012733609
ENSMUSG00000001419,1473.5233641822606,1229.0112762871247,1541.7383357953527,1437.468715000415,1287.5902039331004,1233.899507593879,1142.0618271215128
ENSMUSG00000001420,236.29220114481961,256.6238022118078,201.2019543556793,244.01352421934058,179.71359756297136,185.71845786524773,159.3674756733812
ENSMUSG00000001424,3375.1479688243617,3211.3509398667375,3501.5057876751744,3926.693034918888,2915.881628321365,3369.829151058026,3248.506030656414
ENSMUSG00000001435,5786.50327040009,6306.675887200274,9116.226942796833,6844.901092983926,5151.372890874255,7176.27285921937,7023.4922894762885
ENSMUSG00000001436,2052.8181574388095,1680.4065599828032,1682.669948240605,2135.6671178442857,1346.6929719194268,1639.8568356628937,1385.5583331556586
ENSMUSG00000001440,7834.490346676953,8422.257082546992,8814.427625170998,8015.963245632958,8355.623040974782,8593.671065960854,8704.602403205261
ENSMUSG00000001441,2748.9957951969045,3147.283311897454,3377.973773559166,2688.570506334698,2910.5863548616926,2931.950680916418,2920.471880940308
ENSMUSG00000001444,8.305557946372675,6.8871781823471965,10.899249962052448,7.673115550151559,3.53442533059116,8.650463677955807,8.762612769134469
ENSMUSG00000001445,2627.8219668718043,2226.980062878588,2182.11612034274,2421.485872909806,2245.04199945541,2194.015948654984,2104.9471311380103
ENSMUSG00000001467,18335.551071194775,24054.88707238336,30085.9480778392,24754.23687177372,29048.582839020877,26741.26279925782,36534.81025756728
ENSMUSG00000001472,5804.500902819625,4992.883268275631,5583.711058837866,5267.642180339945,6734.58278908889,5807.802176311478,5355.460805452898
ENSMUSG00000001473,328.87006906758523,306.91740868927053,374.0144134241194,337.8045996421292,235.0275451359985,403.1947642648312,305.4285894560417
ENSMUSG00000001482,3548.8939021229558,2833.7274433847315,3030.41931620641,3442.1902072462535,2985.112563933355,3089.887739927366,3036.7039054167644
ENSMUSG00000001493,278.3144540366063,256.223480468151,256.6580535522816,284.7685876971762,250.01961473385552,288.6862901015356,296.4254573568736
ENSMUSG00000001494,11.520276989801154,10.14004441140002,13.927466100430376,8.816200969471694,6.68375123678061,8.251333204218165,9.34181385715197
ENSMUSG00000001497,1.6349829454798013,3.8642694961858663,2.59333757461045,1.4020276607935789,3.0273441308788,2.271383952200219,3.596894465695637
ENSMUSG00000001504,742.8885499210633,851.4401251233005,955.9738444226452,908.9875868391813,911.1175014396415,772.186659247599,1062.7202663439232
ENSMUSG00000001506,643.7562771681655,898.6730819328747,1436.0865784467637,719.2367525668981,496.90237019233325,1089.989520838078,917.9391690953211
ENSMUSG00000001507,2152.701481080687,2282.869394777685,2423.499834132133,2544.628527483361,1619.9442073060957,2288.1289195089767,2042.7798929377138
ENSMUSG00000001508,7.097398750333656,6.800240530872751,6.240652985142143,7.094479423470105,3.4552453831987724,7.8539645900848525,4.591077819040898
ENSMUSG00000001510,3.4091645979456726,7.31051208977117,0.759540399979913,1.2753355616610453,2.61194488113789,2.7010429042337423,2.602625092130363
ENSMUSG00000001517,46.03211786090426,45.5316757972495,97.01120493677607,58.91598426101874,61.15779284297005,89.14636465924924,59.09066025655742
ENSMUSG00000001518,515.6854805346402,403.6178979275474,390.90322226727824,430.202599265779,366.24186132855425,436.56319771331516,385.0669972814102
ENSMUSG00000001520,251.63187148764376,222.60138390811898,197.5006874190048,255.50705193529984,184.3237037011445,241.056927008836,207.9258377169976
ENSMUSG00000001521,1178.4580983595945,1173.3116540229241,1191.976705846873,1158.9576431929154,980.9340794821945,1140.176287751282,968.9906368189171
ENSMUSG00000001524,338.0287577718587,326.1481471035521,272.3814244923096,348.7303710089278,258.89247356728583,286.6219746842842,325.6942466308492
ENSMUSG00000001525,3088.466162546299,3323.739709378396,3911.182687962316,3800.1027233255722,2951.1518450371873,3999.571672188552,3580.0733578763184
ENSMUSG00000001542,2827.6387937330055,2571.2257943587697,2490.28984333675,2252.188358203118,2670.6722854681852,2506.1259045736124,2765.0712906916538
ENSMUSG00000001552,4389.298777685188,3847.7734527286507,4500.825540045454,4836.306515087608,3435.9539295565214,4234.2385840204315,4026.5404212769145
ENSMUSG00000001555,217.54345179178097,203.40128652554577,253.1689801319548,243.0436282900621,152.60611169517747,237.64620847307705,216.7908726507375
ENSMUSG00000001558,6.932285343798748,4.82718482506994,5.043563839378566,4.6264290177086975,7.230451073214595,6.09639414990654,6.24485807758817
ENSMUSG00000001569,1242.7132584703913,1138.0579574262204,1169.2566873145724,1211.6947409463626,1246.455905878355,1269.403647347734,1131.2389778262054
ENSMUSG00000001576,3701.469177206683,3236.9837251193358,3217.1884690702163,3679.9867295394697,3177.89699512162,3227.698518014326,3272.536779573056
ENSMUSG00000001583,238.832294956953,242.8587706106041,237.28790197361158,302.5196860393619,246.00771248157676,239.50485921237455,223.98136874267462
ENSMUSG00000001588,27.366873336090126,28.41944062638989,37.72912945602008,33.63151925609454,28.743667488055628,28.44690839392523,25.732697218393106
ENSMUSG00000001604,1881.7369064557158,1561.5884944711675,1353.3615447382904,1763.4124272490365,1640.7486464335473,1426.877854555446,1306.7554145588515
ENSMUSG00000001622,4.46762189848851,,1.59615764110198,,,,
ENSMUSG00000001627,834.656328205455,965.5395653558583,967.6540728160523,920.5549656573043,860.2722476347744,983.3962697243439,1325.4232713940091
ENSMUSG00000001630,1216.98312309829,1323.025158565366,1333.677303289878,1211.4807625997933,1235.769228462445,1287.6938335386542,1336.518042889676
ENSMUSG00000001632,951.4904689558801,847.1524109440983,932.1969862751579,1007.8163380650365,781.6760350696558,868.0255485989234,822.5033726744416
ENSMUSG00000001642,9599.5730920616,12200.786843105561,6041.090227882378,9019.16536249004,4734.357006146345,14297.418731588317,6959.135241590111
ENSMUSG00000001655,,,1.697646538608292,0.879582108817265,1.19094481611443,0.685195659314771,
ENSMUSG00000001656,22.4285365277656,20.287875842949603,22.319797405517157,17.685921617304263,17.306464547113734,20.929571515517328,17.38628768795744
ENSMUSG00000001657,135.721436906767,159.78929263170176,170.2727481665666,141.40616797411275,156.6194394939285,141.7710932915874,146.6552817343444
ENSMUSG00000001661,341.7395267580948,322.9411345032852,380.5236445537372,368.9991494521426,340.7561331369873,310.8253129184854,338.0863467767804
ENSMUSG00000001663,3648.5836753736894,2852.888814749226,2399.6967423535953,3338.3370074380946,2915.0620400187076,2375.051025653962,2498.942029888343
ENSMUSG00000001665,2761.015761721794,2464.750265393798,2345.7432117911458,2699.844573931682,2441.8638312419325,2371.52236289393,2178.43221005521
ENSMUSG00000001666,2691.984414455811,2082.6345931748365,1571.552165407214,2362.4253201878155,1769.1263134618837,1662.2083265868291,1539.7459640842962
ENSMUSG00000001670,3.9947074326608587,2.400908020311255,5.706720162334038,6.114083804901569,3.3895852923834737,2.9122523042148205,6.419230436031785
ENSMUSG00000001672,833.7333456751555,762.1922134677341,789.6233070569826,774.3857506264792,738.7303651472823,799.2574475125166,771.8009035862344
ENSMUSG00000001674,1038.593250135361,964.6258769231405,930.0774569351925,983.9074263443132,875.983718907046,1036.7140672144355,1013.2806880758892
ENSMUSG00000001687,6368.609285137509,5961.933729680862,5571.4588292162525,6141.832788860928,5653.96638819392,5275.646252461547,5933.3338219573325
ENSMUSG00000001700,1280.788822072648,1231.136931563476,1217.59547739306,1129.131803159346,1278.36140957569,1168.60536569172,1237.3764988454682
ENSMUSG00000001707,790.9476127160486,739.4194463800735,680.8500342143682,701.7616783606284,765.1181811536198,762.8349248110108,811.0040204966076
ENSMUSG00000001729,3243.2967124438337,2665.956719202055,2981.312683621879,3262.0397646726406,2351.9340255943425,2772.1889584055784,2691.3827195157023
ENSMUSG00000001739,814.812395271368,717.2336743945576,789.7610641321091,789.6740082377135,607.9389673709287,810.0426807801604,807.6670342962273
ENSMUSG00000001741,280.163488688171,297.9269286970622,396.9650352001854,304.84261712196655,289.80978980841775,330.0257487981998,337.6285389825282
ENSMUSG00000001750,576.4535160845843,481.7611603257298,624.999577387043,606.2926883695694,506.849074332347,501.39218234367036,513.4102813800241
ENSMUSG00000001751,1572.0795747181487,1372.325879923872,1728.3241894528553,1877.1729895124797,1175.388991947103,1490.0657305495338,1441.1370373589168
ENSMUSG00000001755,4349.855313863269,3540.599906361776,4584.4103984694875,5118.039698259264,4140.245375604425,4097.549905841786,4300.961958564708
ENSMUSG00000001761,3326.7067439091943,3110.0622123876756,3276.174841363422,3488.625267893292,2922.468941346845,3136.453758903626,2999.363035702576
ENSMUSG00000001763,2582.047468991752,2070.550292449827,1795.0304529887435,2612.830791640753,1929.3859297556812,2227.742772357148,2161.131892642027
ENSMUSG00000001767,1303.3883420066607,1355.1228720349175,1345.5048472326807,1269.3795853725064,1375.6168926144162,1421.6770617551251,1456.9541543092887
ENSMUSG00000001768,3154.428950871217,3462.0757136149086,3487.3922253487535,3354.0326621102095,3377.0645709398127,3316.165774161754,3422.3823604693316
ENSMUSG00000001773,6897.013879598662,6208.609375468628,4943.4920044915425,5490.906814769326,6791.086569972123,6577.234706896714,7144.321904938684
ENSMUSG00000001774,3482.1022812499045,3257.4788464228177,3181.3087400062277,2723.730840473502,3241.8961967503274,3526.3048863569397,3635.1949909709538
ENSMUSG00000001783,4356.860132915333,3862.7762471627416,3807.773482451254,4403.803704881776,3861.31870447585,4266.453246709634,4003.107465201162
